item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4295847904577386e-05,1.4771620953979436e-05,-0.0472319574184886,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.5057349628477823e-05,1.4734139767824672e-05,0.031305018208974605,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.00010927268886007369,1.8372999122107103e-08,12.538058100261205,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,1.6506811917338382e-08,0.00011285315122222528,-12.73909757452528,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4056156032893341e-05,1.6437621525255963e-05,-0.2257994490131924,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.5947456631693058e-05,1.4464528248936404e-05,0.14080708369991293,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.00011083524441346526,2.05534451680478e-08,12.396748856681459,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,1.880967204215267e-08,0.00011180844740010798,-12.537266876135012,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4056156032893341e-05,1.6437621525255963e-05,-0.2257994490131924,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.5947456631693058e-05,1.4464528248936404e-05,0.14080708369991293,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.00011083524441346526,2.05534451680478e-08,12.396748856681459,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,1.880967204215267e-08,0.00011180844740010798,-12.537266876135012,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4472338079940528e-05,1.5642539437976666e-05,-0.1121767259331718,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.5891466318862513e-05,1.4860312148812227e-05,0.0967878287275129,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.00011240534513490275,2.0681209633721664e-08,12.408102449595203,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,1.8566788995144634e-08,0.00011541815183591098,-12.601858182151082,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4472338079940528e-05,1.5642539437976666e-05,-0.1121767259331718,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.5891466318862513e-05,1.4860312148812227e-05,0.0967878287275129,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.00011240534513490275,2.0681209633721664e-08,12.408102449595203,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,1.8566788995144634e-08,0.00011541815183591098,-12.601858182151082,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4258444934966974e-05,1.6451924238936044e-05,-0.20643968726845122,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.6295120076392777e-05,1.4499345525109675e-05,0.16845220212796524,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.00011871589231304824,2.1457978505168285e-08,12.433711288494042,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,1.96380636197091e-08,0.0001199428879772313,-12.57640731300707,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4258444934966974e-05,1.6451924238936044e-05,-0.20643968726845122,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.6295120076392777e-05,1.4499345525109675e-05,0.16845220212796524,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.00011871589231304824,2.1457978505168285e-08,12.433711288494042,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,1.96380636197091e-08,0.0001199428879772313,-12.57640731300707,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,8.023723057704046e-05,2.0699611923191696e-05,1.9546680912639598,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.136754665116314e-05,7.966758130351081e-05,-1.898571503384515,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2611794772965368e-05,5.0489681598264724e-05,-2.0012149805020316,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.986035492038354e-05,1.2739714293275028e-05,1.9685602289745054,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,8.023723057704046e-05,2.0699611923191696e-05,1.9546680912639598,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.136754665116314e-05,7.966758130351081e-05,-1.898571503384515,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2611794772965368e-05,5.0489681598264724e-05,-2.0012149805020316,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.986035492038354e-05,1.2739714293275028e-05,1.9685602289745054,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.886944513302296e-05,2.0280938770156354e-05,1.9593420591933048,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.0595447494997643e-05,7.81144481152296e-05,-1.9232639419359816,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2612228601938114e-05,4.9673217290546745e-05,-1.9776449670647283,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.866495146416128e-05,1.2708879694400821e-05,1.9370462558410664,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.886944513302296e-05,2.0280938770156354e-05,1.9593420591933048,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.0595447494997643e-05,7.81144481152296e-05,-1.9232639419359816,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2612228601938114e-05,4.9673217290546745e-05,-1.9776449670647283,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.866495146416128e-05,1.2708879694400821e-05,1.9370462558410664,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.985980482771993e-05,2.053204480034765e-05,1.9595922325356203,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.1165566067793407e-05,7.932150037959218e-05,-1.9059928929536059,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2628813237824943e-05,5.032805711380206e-05,-1.9946438327646427,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.9772890633903444e-05,1.2749961570079904e-05,1.9648672774525615,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.985980482771993e-05,2.053204480034765e-05,1.9595922325356203,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.1165566067793407e-05,7.932150037959218e-05,-1.9059928929536059,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2628813237824943e-05,5.032805711380206e-05,-1.9946438327646427,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.9772890633903444e-05,1.2749961570079904e-05,1.9648672774525615,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.924324745545164e-05,2.0297502487665042e-05,1.9649857828215238,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.071716880891472e-05,7.853559509385377e-05,-1.9225198233743162,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2451662769308314e-05,4.9243008106714115e-05,-1.9835804847277043,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.828490273212083e-05,1.2524227713583969e-05,1.946850526604734,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.924324745545164e-05,2.0297502487665042e-05,1.9649857828215238,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.071716880891472e-05,7.853559509385377e-05,-1.9225198233743162,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2451662769308314e-05,4.9243008106714115e-05,-1.9835804847277043,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.828490273212083e-05,1.2524227713583969e-05,1.946850526604734,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.966476550791413e-05,1.9809582227026112e-05,2.0077433286868254,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.0545734514598735e-05,7.754781108815223e-05,-1.9162471513477628,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.190821967611555e-05,5.0629605539143085e-05,-2.088023503136947,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.980974335921928e-05,1.1979593182331882e-05,2.0558490615001146,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.966476550791413e-05,1.9809582227026112e-05,2.0077433286868254,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.0545734514598735e-05,7.754781108815223e-05,-1.9162471513477628,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.190821967611555e-05,5.0629605539143085e-05,-2.088023503136947,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.980974335921928e-05,1.1979593182331882e-05,2.0558490615001146,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.662681309739128e-05,1.9850886019412428e-05,1.948645903696458,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.035794750554487e-05,7.708550401730463e-05,-1.9208674700464612,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,1.2038460226904135e-05,4.887494651484303e-05,-2.0214442469147254,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,4.765332778333686e-05,1.2115154277125839e-05,1.9757641891207034,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,7.662681309739128e-05,1.9850886019412428e-05,1.948645903696458,True,EleutherAI/pythia-12b,Pythia 12B,,,128,
8,8_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,2.035794750554487e-05,7.708550401730463e-05,-1.9208674700464612,False,EleutherAI/pythia-12b,Pythia 12B,,,128,
