item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.231020987033844,0.126125305891037,0.8731661505063456,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.3256651759147644,0.2718144357204437,0.260767379617926,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.20409303903579712,0.11199428141117096,0.8658019093889753,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.040187690407037735,0.05044414475560188,-0.3279331520648664,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.231020987033844,0.126125305891037,0.8731661505063456,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6578163504600525,0.13047164678573608,2.3339485436128595,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.07521010935306549,0.299899160861969,-1.9954789858154232,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.020508063957095146,0.2929549217224121,-3.8364154806170156,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.44498416781425476,0.02186390943825245,4.347130712679163,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6578163504600525,0.13047164678573608,2.3339485436128595,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.07521010935306549,0.299899160861969,-1.9954789858154232,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.020508063957095146,0.2929549217224121,-3.8364154806170156,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.44498416781425476,0.02186390943825245,4.347130712679163,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.4341413080692291,0.21528324484825134,1.0119286587531846,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.1965586394071579,0.13693296909332275,0.5214899330208653,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.03783896192908287,0.18010975420475006,-2.2509318998438985,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.5358922481536865,0.023487353697419167,4.5119868669248495,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.4341413080692291,0.21528324484825134,1.0119286587531846,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.1965586394071579,0.13693296909332275,0.5214899330208653,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.03783896192908287,0.18010975420475006,-2.2509318998438985,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.5358922481536865,0.023487353697419167,4.5119868669248495,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6891944408416748,0.09727047383785248,2.8248372137934195,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.03188200294971466,0.2645004093647003,-3.0524557822616787,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.046209488064050674,0.29471856355667114,-2.6730769232570895,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.430264949798584,0.04038932919502258,3.4131792299952433,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6891944408416748,0.09727047383785248,2.8248372137934195,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.03188200294971466,0.2645004093647003,-3.0524557822616787,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.046209488064050674,0.29471856355667114,-2.6730769232570895,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.430264949798584,0.04038932919502258,3.4131792299952433,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.44034063816070557,0.1796553134918213,1.2933883887016802,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.1268324851989746,0.13535122573375702,-0.09378364690904074,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.047698333859443665,0.04964771866798401,-0.057788554246255106,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.3241964876651764,0.10692325979471207,1.6002927336771415,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.44034063816070557,0.1796553134918213,1.2933883887016802,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.1268324851989746,0.13535122573375702,-0.09378364690904074,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,3,The person who put the wine in the garage was,David,Marta,0.047698333859443665,0.04964771866798401,-0.057788554246255106,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.3241964876651764,0.10692325979471207,1.6002927336771415,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.7767104506492615,0.02290237322449684,5.0838078692529525,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5887579917907715,0.024659771472215652,4.577443402847832,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.11125112324953079,0.3313446640968323,-1.5745127843946174,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.5578168630599976,0.05624908581376076,3.3098899940755264,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.7767104506492615,0.02290237322449684,5.0838078692529525,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5887579917907715,0.024659771472215652,4.577443402847832,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.11125112324953079,0.3313446640968323,-1.5745127843946174,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.5578168630599976,0.05624908581376076,3.3098899940755264,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.8206161260604858,0.03055153414607048,4.747390773198986,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5258365273475647,0.030700044706463814,4.098301700946601,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.09059032052755356,0.5502097010612488,-2.6025527635590286,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.7801300287246704,0.009989762678742409,6.287120390890477,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.8206161260604858,0.03055153414607048,4.747390773198986,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5258365273475647,0.030700044706463814,4.098301700946601,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.09059032052755356,0.5502097010612488,-2.6025527635590286,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.7801300287246704,0.009989762678742409,6.287120390890477,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.810119092464447,0.006039522588253021,7.067555686358856,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.6590591669082642,0.0393601693212986,4.065599656661721,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.0818021222949028,0.2904416024684906,-1.828037939442875,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.33206605911254883,0.07158461213111877,2.213748867326537,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.810119092464447,0.006039522588253021,7.067555686358856,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.6590591669082642,0.0393601693212986,4.065599656661721,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.0818021222949028,0.2904416024684906,-1.828037939442875,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.33206605911254883,0.07158461213111877,2.213748867326537,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.8550254106521606,0.012624822556972504,6.081632280436267,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5716984272003174,0.039309341460466385,3.8623102213093605,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.051799215376377106,0.6446437239646912,-3.637499894648574,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.742432177066803,0.00912382174283266,6.346477167915609,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.8550254106521606,0.012624822556972504,6.081632280436267,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5716984272003174,0.039309341460466385,3.8623102213093605,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.051799215376377106,0.6446437239646912,-3.637499894648574,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.742432177066803,0.00912382174283266,6.346477167915609,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.45224159955978394,0.12071391195058823,1.9055017525067255,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.628076434135437,0.02210877649486065,4.828249046055606,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.06454219669103622,0.6057511568069458,-3.2304106689633323,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.7516691088676453,0.016899367794394493,5.475056533638247,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.45224159955978394,0.12071391195058823,1.9055017525067255,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.628076434135437,0.02210877649486065,4.828249046055606,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.06454219669103622,0.6057511568069458,-3.2304106689633323,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.7516691088676453,0.016899367794394493,5.475056533638247,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.5144795179367065,0.22390498220920563,1.2002270122001604,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.6654444932937622,0.01644156686961651,5.338898633173397,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.05363292247056961,0.6955305933952332,-3.6969232006960984,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.8027750253677368,0.00715278647840023,6.8103465488712045,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.5144795179367065,0.22390498220920563,1.2002270122001604,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.6654444932937622,0.01644156686961651,5.338898633173397,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.05363292247056961,0.6955305933952332,-3.6969232006960984,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.8027750253677368,0.00715278647840023,6.8103465488712045,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.5121549963951111,0.05605423077940941,3.191685315472079,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5861979126930237,0.06906648725271225,3.08533007633293,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.06337133795022964,0.43057796359062195,-2.7643721057894433,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.521442711353302,0.029947388917207718,4.1220066323342435,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.5121549963951111,0.05605423077940941,3.191685315472079,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.5861979126930237,0.06906648725271225,3.08533007633293,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.06337133795022964,0.43057796359062195,-2.7643721057894433,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.521442711353302,0.029947388917207718,4.1220066323342435,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.6817201972007751,0.07771692425012589,3.1328790155360458,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.6834942102432251,0.027768077328801155,4.621429924044296,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.021188106387853622,0.7897633910179138,-5.220093931320737,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.7302507162094116,0.004783769603818655,7.254100149735388,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.6817201972007751,0.07771692425012589,3.1328790155360458,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.6834942102432251,0.027768077328801155,4.621429924044296,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.021188106387853622,0.7897633910179138,-5.220093931320737,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.7302507162094116,0.004783769603818655,7.254100149735388,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.6372519135475159,0.013584320433437824,5.551849499898349,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.6683419942855835,0.04804736375808716,3.798057345537261,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,0.0005615022964775562,0.18563000857830048,-8.36892231410524,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,0.6470741629600525,4.9892274546436965e-05,13.66282701042608,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.6372519135475159,0.013584320433437824,5.551849499898349,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.6683419942855835,0.04804736375808716,3.798057345537261,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,3,The person who put the grater in the cupboard was,Lisa,Robert,0.0005615022964775562,0.18563000857830048,-8.36892231410524,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,4,The person who moved the grater to the drawer was,Robert,Lisa,0.6470741629600525,4.9892274546436965e-05,13.66282701042608,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,1,"At the start of the story, Lisa put the grater in the",cupboard,drawer,0.5712202787399292,0.02609572559595108,4.452161775008797,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
9,,,2,"At the end of the story, the grater was in the",drawer,cupboard,0.49136966466903687,0.11987920105457306,2.035227419807926,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient1,4000,9B
