sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.28104013204574585,40,2.181818182,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.004662811756134033,1,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1109207272529602,2,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.25476980209350586,3,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.24431347846984863,4,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.27987468242645264,5,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3449479937553406,6,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.38460594415664673,7,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.4274788498878479,8,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.4403638243675232,9,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.4484562873840332,10,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.446300745010376,11,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.44788604974746704,12,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.45650023221969604,13,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.439799427986145,14,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.4284464120864868,15,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.4335561990737915,16,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.451144814491272,17,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.46496397256851196,18,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.43210268020629883,19,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.40164268016815186,20,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.38127005100250244,21,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.37550437450408936,22,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.38561898469924927,23,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.38556939363479614,24,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.37494659423828125,25,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.36640429496765137,26,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.348302960395813,27,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.35410910844802856,28,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3565804958343506,29,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.36454617977142334,30,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.36426472663879395,31,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.36588042974472046,32,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3592821955680847,33,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.35653185844421387,34,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3383191227912903,35,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3137468099594116,36,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2822645902633667,37,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.25765568017959595,38,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.22733640670776367,39,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.21261733770370483,40,2.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.003713369369506836,1,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.11719834804534912,2,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2970349192619324,3,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.3016353249549866,4,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.3595165014266968,5,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.44344907999038696,6,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.48367786407470703,7,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5208836197853088,8,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5593383610248566,9,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.568232536315918,10,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5656702816486359,11,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5813734531402588,12,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5805242359638214,13,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5727793276309967,14,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5637832283973694,15,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5744543969631195,16,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5822410881519318,17,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.600675106048584,18,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5585022568702698,19,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.528734415769577,20,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.50234654545784,21,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5028857886791229,22,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5198798775672913,23,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5204731822013855,24,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5207192301750183,25,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5172105133533478,26,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5038644373416901,27,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5004911720752716,28,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.496094286441803,29,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.4962899684906006,30,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.5024133324623108,31,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.49540209770202637,32,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.4895421862602234,33,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.47630196809768677,34,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.45139795541763306,35,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.41855376958847046,36,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.37025564908981323,37,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.3304586410522461,38,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2815857529640198,39,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a magic act.,act,act,Different Sense,0.26869529485702515,40,2.818181818,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.005734682083129883,1,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11450618505477905,2,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.21893739700317383,3,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.20841437578201294,4,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.2584441304206848,5,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.33859777450561523,6,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.35912638902664185,7,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.40452098846435547,8,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.4384691119194031,9,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.450222909450531,10,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.44379544258117676,11,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.44967591762542725,12,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.45004844665527344,13,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.44446831941604614,14,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.44180774688720703,15,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.45859628915786743,16,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.4746900796890259,17,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.48806655406951904,18,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.45735543966293335,19,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.41625505685806274,20,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.39112377166748047,21,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.385878324508667,22,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.3936644196510315,23,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.3934565782546997,24,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.37009406089782715,25,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.35808056592941284,26,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.33930009603500366,27,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.3384268879890442,28,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.3355235457420349,29,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.34221941232681274,30,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.34484463930130005,31,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.34717947244644165,32,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.3407418727874756,33,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.33480745553970337,34,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.3209511637687683,35,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.30048394203186035,36,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.2691649794578552,37,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.24489039182662964,38,2.80952381,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,35000,294B
